2018-11-06T14:25:19.506Z,39.6779,-119.8813,3.9,1.1
2018-11-06T14:20:55.610Z,-6.2048,147.5459,61.19,4.7
2018-11-06T14:20:39.485Z,60.4899,-147.2766,29.1,1.5
2018-11-06T14:19:35.112Z,37.2419,-116.6856,7.8,0.7
2018-11-06T14:09:32.383Z,36.7516,-115.8607,14.9,0.6
2018-11-06T14:06:55.410Z,31.3472,130.2859,153.47,4.5
2018-11-06T13:57:30.830Z,17.872,-67.31,11,2.29
2018-11-06T13:52:22.184Z,37.2454,-116.6896,7.6,1.2
2018-11-06T13:47:14.340Z,38.005,-122.0743333,12.16,1.18
2018-11-06T13:27:55.020Z,36.009,-117.979,3.19,0.73
2018-11-06T13:27:00.390Z,37.6588333,-118.8553333,2.18,0.19
2018-11-06T13:17:32.310Z,19.1411667,-155.6671667,7.92,2.3
2018-11-06T13:01:33.160Z,38.7546654,-122.7096634,-0.84,1.32
2018-11-06T12:50:54.150Z,37.2946663,-121.6738358,2.83,2.04
2018-11-06T12:49:53.597Z,62.2312,-151.3912,86.2,1.9
2018-11-06T12:38:05.430Z,19.1175,-66.1496,28,2.72
2018-11-06T12:33:54.970Z,37.4878333,-119.0245,1.6,0.52
2018-11-06T12:28:58.340Z,33.4746667,-116.4126667,12.12,0.64
2018-11-06T12:11:39.720Z,52.061,-176.0716667,3.91,-0.27
2018-11-06T12:03:32.220Z,36.9748333,-121.6268333,4.46,0.86
2018-11-06T12:02:19.720Z,36.6866667,-121.3133333,2.89,1.94
2018-11-06T12:00:00.770Z,19.2025,-155.4628333,32.53,2.04
2018-11-06T11:54:20.119Z,39.6844,-119.8916,5.7,0
2018-11-06T11:48:04.390Z,19.1655,-155.4723333,32.39,1.76
2018-11-06T11:38:24.623Z,61.522,-149.9127,35,1
2018-11-06T11:32:43.983Z,38.5531,-118.4435,5,1.1
2018-11-06T11:27:56.792Z,36.7183,-115.9088,7.6,0.1
2018-11-06T11:19:28.520Z,-5.2137,146.332,163.21,5
2018-11-06T11:05:25.228Z,36.7647,-116.2712,8.7,-0.4
2018-11-06T11:04:59.390Z,36.7638,-116.2739,8.2,-0.3
2018-11-06T11:03:07.071Z,61.7712,-140.0927,0,1.5
2018-11-06T11:02:03.600Z,58.1713333,-155.3563333,-2.18,-0.61
2018-11-06T11:01:43.319Z,36.7654,-116.2718,8.1,-0.5
2018-11-06T10:45:36.490Z,34.9891667,-118.4861667,1.75,1.11
2018-11-06T10:33:16.780Z,60.0735,-141.9812,9.7,1.3
2018-11-06T10:11:11.490Z,38.8086662,-122.8180008,2.52,0.93
2018-11-06T10:02:25.042Z,38.4335,-116.9496,7.9,0.9
2018-11-06T09:40:47.840Z,35.7658333,-118.0225,4.22,1.07
2018-11-06T09:40:42.630Z,36.1475,-118.0771667,2.43,1.15
2018-11-06T09:38:20.081Z,38.4336,-116.9191,8.1,0.9
2018-11-06T09:29:19.780Z,33.6306667,-116.856,13.73,0.32
2018-11-06T09:08:09.170Z,33.0355,-116.568,15.9,0.52
2018-11-06T09:08:06.040Z,33.3468333,-116.8321667,15.89,0.43
2018-11-06T09:06:38.100Z,18.62,-66.7391,15,2.04
2018-11-06T09:05:07.386Z,63.0066,-150.1787,73.4,1.4
2018-11-06T09:00:29.430Z,38.6617,-118.8931,6.5,1.1
2018-11-06T08:43:27.200Z,33.5085,-116.7936667,3.85,0.32
2018-11-06T08:31:01.020Z,-19.7185,-69.4267,86.22,4.7
2018-11-06T08:17:34.280Z,58.1898333,-155.3716667,0.33,-0.14
2018-11-06T08:09:09.730Z,38.8088341,-122.8201675,1,1.47
2018-11-06T08:04:24.810Z,36.0143333,-117.9816667,4.99,0.82
2018-11-06T08:04:11.943Z,62.2939,-149.2336,34.7,1.7
2018-11-06T07:59:44.746Z,37.3608,-116.0013,3.8,-0.1
2018-11-06T07:53:16.410Z,33.7811667,-116.1385,5.35,1.45
2018-11-06T07:50:26.270Z,34.0461667,-117.2431667,18.07,1
2018-11-06T07:48:33.500Z,37.6766667,-118.865,-0.57,0.31
2018-11-06T07:39:28.684Z,38.3485,-115.8008,0.6,1.7
2018-11-06T07:37:23.541Z,61.7472,-148.1986,15.6,1.2
2018-11-06T07:33:55.072Z,60.4885,-147.17,12.3,1.5
2018-11-06T07:31:24.250Z,52.0668333,-176.1088333,-1.8,-0.37
2018-11-06T07:24:20.884Z,61.7287,-148.4215,8.4,1.1
2018-11-06T07:22:49.260Z,33.9643333,-116.2888333,1.82,0.88
2018-11-06T07:16:19.790Z,32.9573333,-115.904,8.34,1.06
2018-11-06T07:15:06.362Z,61.0601,-151.0421,15.8,1.3
2018-11-06T07:12:05.890Z,37.191,-119.7335,20.09,1.87
2018-11-06T07:11:24.840Z,33.4955,-116.79,3.98,0.13
2018-11-06T07:05:29.005Z,69.5427,-144.8672,0,2.5
2018-11-06T07:02:58.739Z,40.2883,-119.6575,0,0.6
2018-11-06T07:02:16.740Z,34.2083333,-116.8435,3.88,1.35
2018-11-06T06:55:23.322Z,40.3268,-119.6852,3.8,2.8
2018-11-06T06:46:21.690Z,36.1506667,-118.0695,0.36,1.71
2018-11-06T06:38:26.000Z,38.8058319,-122.7914963,1.37,1.18
2018-11-06T06:35:51.550Z,36.1476667,-118.0665,0.59,3.48
2018-11-06T06:35:30.335Z,62.7448,-149.3873,15,0.6
2018-11-06T06:22:11.480Z,46.5811666666667,-119.827,7.2,0.48
2018-11-06T06:18:11.091Z,40.3057,-119.7104,4,2.1
2018-11-06T06:14:28.780Z,38.8248329,-122.8050003,2.19,1.41
2018-11-06T06:13:59.469Z,61.9641,-150.2919,30.9,1.4
2018-11-06T06:12:19.120Z,40.3798333,-120.7548333,-0.16,2.01
2018-11-06T05:53:38.380Z,38.8310013,-122.7983322,1.25,0.23
