CUST_NAME,AGE,GENDER,RACE,STATE,MONTHLY_INCOME,ONLINE_CUST
Cust400,50,[1]Female,[1]Bumiputra,SELANGOR,5880,0
Cust401,50,[2]Male,[2]Chinese,KUALA LUMPUR,10210,0
Cust402,50,[2]Male,[2]Chinese,JOHOR,5790,0
Cust403,50,[1]Female,[2]Chinese,PULAU PINANG,6740,0
Cust404,50,[1]Female,[2]Chinese,PULAU PINANG,7380,0
Cust405,50,[2]Male,[1]Bumiputra,SELANGOR,3190,0
Cust406,50,[2]Male,[1]Bumiputra,JOHOR,3780,0
Cust407,50,[2]Male,[2]Chinese,KUALA LUMPUR,14800,0
Cust408,50,[2]Male,[2]Chinese,PULAU PINANG,3170,0
Cust409,50,[1]Female,[2]Chinese,PULAU PINANG,8500,0
Cust410,50,[2]Male,[2]Chinese,SELANGOR,6790,0
Cust411,50,[2]Male,[2]Chinese,SELANGOR,17850,0
Cust412,50,[2]Male,[1]Bumiputra,SELANGOR,2070,0
Cust413,50,[1]Female,[1]Bumiputra,PULAU PINANG,2830,0
Cust414,49,[2]Male,[2]Chinese,PULAU PINANG,6060,0
Cust415,49,[2]Male,[1]Bumiputra,KUALA LUMPUR,3990,0
Cust416,49,[1]Female,[2]Chinese,MELAKA,3540,0
Cust417,49,[2]Male,[1]Bumiputra,SELANGOR,2650,0
Cust418,49,[2]Male,[2]Chinese,SELANGOR,15000,0
Cust419,49,[1]Female,[2]Chinese,KELANTAN,4000,0
Cust420,49,[1]Female,[2]Chinese,PULAU PINANG,3510,0
Cust421,49,[1]Female,[2]Chinese,SELANGOR,2080,0
Cust422,49,[2]Male,[2]Chinese,PERAK,5530,0
Cust423,49,[2]Male,[2]Chinese,KUALA LUMPUR,10780,0
Cust424,49,[1]Female,[1]Bumiputra,KEDAH,2740,0
Cust425,49,[1]Female,[1]Bumiputra,KUALA LUMPUR,3080,0
Cust426,49,[1]Female,[1]Bumiputra,SELANGOR,4260,0
Cust427,49,[2]Male,[1]Bumiputra,SELANGOR,3990,0
Cust428,49,[1]Female,[2]Chinese,PERAK,5800,0
Cust429,49,[2]Male,[2]Chinese,PULAU PINANG,6930,0
Cust430,49,[2]Male,[1]Bumiputra,KEDAH,4380,0
Cust431,49,[1]Female,[2]Chinese,KUALA LUMPUR,4870,0
Cust432,49,[2]Male,[1]Bumiputra,SELANGOR,3740,0
Cust433,49,[2]Male,[2]Chinese,SELANGOR,10160,0
Cust434,49,[2]Male,[1]Bumiputra,SELANGOR,2560,0
Cust435,49,[1]Female,[2]Chinese,PULAU PINANG,10410,0
Cust436,49,[2]Male,[1]Bumiputra,KUALA LUMPUR,12500,0
Cust437,49,[2]Male,[1]Bumiputra,KUALA LUMPUR,3200,0
Cust438,49,[1]Female,[2]Chinese,KEDAH,11660,0
Cust439,49,[2]Male,[2]Chinese,KUALA LUMPUR,8890,0
Cust440,49,[2]Male,[2]Chinese,PULAU PINANG,8530,0
Cust441,48,[1]Female,[2]Chinese,PULAU PINANG,9330,0
Cust442,48,[2]Male,[2]Chinese,KUALA LUMPUR,3450,0
Cust443,48,[1]Female,[2]Chinese,PULAU PINANG,13880,0
Cust444,48,[2]Male,[3]Indian,NEGERI SEMBILAN,6210,0
Cust445,48,[2]Male,[2]Chinese,PULAU PINANG,5990,0
Cust446,48,[2]Male,[1]Bumiputra,SELANGOR,16440,0
Cust447,48,[2]Male,[2]Chinese,KUALA LUMPUR,15000,0
Cust448,48,[2]Male,[2]Chinese,SELANGOR,5470,0
Cust449,48,[2]Male,[2]Chinese,KUALA LUMPUR,8160,0
Cust450,48,[2]Male,[2]Chinese,PULAU PINANG,8220,0
Cust451,48,[1]Female,[1]Bumiputra,KELANTAN,4170,0
Cust452,48,[2]Male,[2]Chinese,SELANGOR,6250,0
Cust453,48,[1]Female,[3]Indian,JOHOR,8980,0
Cust454,48,[1]Female,[1]Bumiputra,PULAU PINANG,3700,0
Cust455,48,[2]Male,[1]Bumiputra,PERAK,3530,0
Cust456,48,[2]Male,[1]Bumiputra,SELANGOR,2520,0
Cust457,48,[2]Male,[1]Bumiputra,SELANGOR,2100,0
Cust458,48,[1]Female,[3]Indian,JOHOR,4120,0
Cust459,48,[2]Male,[2]Chinese,SELANGOR,8130,0
Cust460,48,[1]Female,[2]Chinese,PULAU PINANG,7280,0
Cust461,48,[1]Female,[2]Chinese,KUALA LUMPUR,2800,0
Cust462,48,[2]Male,[2]Chinese,SELANGOR,7060,0
Cust463,48,[2]Male,[2]Chinese,KUALA LUMPUR,8610,0
Cust464,48,[1]Female,[2]Chinese,KUALA LUMPUR,6200,0
Cust465,48,[1]Female,[2]Chinese,NEGERI SEMBILAN,12380,0
Cust466,48,[1]Female,[2]Chinese,KELANTAN,5290,0
Cust467,48,[1]Female,[1]Bumiputra,KEDAH,3310,0
Cust468,48,[2]Male,[1]Bumiputra,SELANGOR,2850,0
Cust469,48,[1]Female,[2]Chinese,SELANGOR,2790,0
Cust470,48,[1]Female,[1]Bumiputra,SELANGOR,7570,0
Cust471,54,[2]Male,[1]Bumiputra,SELANGOR,5560,0
Cust472,47,[1]Female,[2]Chinese,PULAU PINANG,6450,0
Cust473,47,[1]Female,[1]Bumiputra,KUALA LUMPUR,11020,0
Cust474,47,[2]Male,[1]Bumiputra,KEDAH,4880,0
Cust475,47,[2]Male,[1]Bumiputra,SELANGOR,9680,0
Cust476,47,[2]Male,[2]Chinese,KEDAH,12490,0
Cust477,47,[2]Male,[1]Bumiputra,JOHOR,3430,0
Cust478,47,[2]Male,[2]Chinese,JOHOR,3820,0
Cust479,47,[2]Male,[2]Chinese,KUALA LUMPUR,3500,0
Cust480,47,[2]Male,[2]Chinese,KEDAH,13800,0
Cust481,47,[1]Female,[2]Chinese,MELAKA,5890,0
Cust482,47,[2]Male,[2]Chinese,SELANGOR,2360,0
Cust483,47,[1]Female,[2]Chinese,PULAU PINANG,2260,0
Cust484,47,[1]Female,[1]Bumiputra,KUALA LUMPUR,3160,0
Cust485,47,[2]Male,[2]Chinese,SELANGOR,7100,0
Cust486,47,[2]Male,[3]Indian,SELANGOR,3780,0
Cust487,47,[2]Male,[2]Chinese,SELANGOR,6020,0
Cust488,47,[2]Male,[1]Bumiputra,SELANGOR,4970,0
Cust489,47,[1]Female,[3]Indian,SELANGOR,11910,0
Cust490,47,[2]Male,[1]Bumiputra,JOHOR,5300,0
Cust491,47,[1]Female,[1]Bumiputra,KUALA LUMPUR,1850,0
Cust492,47,[2]Male,[2]Chinese,PERAK,4350,0
Cust493,47,[2]Male,[2]Chinese,SELANGOR,8030,0
Cust494,47,[2]Male,[1]Bumiputra,NEGERI SEMBILAN,5860,0
Cust495,47,[2]Male,[1]Bumiputra,KUALA LUMPUR,4880,0
Cust496,47,[1]Female,[1]Bumiputra,KEDAH,3880,0
Cust497,47,[2]Male,[1]Bumiputra,SELANGOR,5000,0
Cust498,47,[1]Female,[3]Indian,PERAK,2000,0
Cust499,47,[1]Female,[2]Chinese,SELANGOR,4660,0
Cust500,47,[1]Female,[2]Chinese,KELANTAN,2500,0
Cust501,47,[2]Male,[3]Indian,KUALA LUMPUR,4880,0
Cust502,47,[1]Female,[2]Chinese,SELANGOR,8070,0
Cust503,47,[2]Male,[3]Indian,JOHOR,1950,0
Cust504,47,[2]Male,[2]Chinese,SELANGOR,2000,0
Cust505,47,[2]Male,[2]Chinese,SELANGOR,4000,0
Cust506,47,[2]Male,[2]Chinese,KEDAH,13000,0
Cust507,47,[1]Female,[1]Bumiputra,PULAU PINANG,4580,0
Cust508,47,[2]Male,[2]Chinese,SELANGOR,13330,0
Cust509,47,[2]Male,[4]Others,SELANGOR,2060,0
Cust510,47,[1]Female,[1]Bumiputra,SELANGOR,2890,0
Cust511,47,[2]Male,[1]Bumiputra,PERAK,3730,0
Cust512,54,[1]Female,[1]Bumiputra,PERAK,4020,0
Cust513,46,[2]Male,[1]Bumiputra,PULAU PINANG,3380,0
Cust514,46,[1]Female,[1]Bumiputra,SELANGOR,4270,0
Cust515,46,[2]Male,[2]Chinese,SELANGOR,13140,0
Cust516,46,[2]Male,[1]Bumiputra,PERAK,15000,0
Cust517,46,[1]Female,[2]Chinese,JOHOR,2500,0
Cust518,46,[1]Female,[3]Indian,KUALA LUMPUR,4400,0
Cust519,46,[2]Male,[2]Chinese,SELANGOR,7990,0
Cust520,46,[2]Male,[1]Bumiputra,KEDAH,4380,0
Cust521,46,[2]Male,[1]Bumiputra,SELANGOR,7450,0
Cust522,46,[2]Male,[2]Chinese,KUALA LUMPUR,4000,0
Cust523,46,[2]Male,[2]Chinese,JOHOR,5000,0
Cust524,46,[1]Female,[2]Chinese,PULAU PINANG,2090,0
Cust525,46,[2]Male,[2]Chinese,SELANGOR,15000,0
Cust526,46,[1]Female,[3]Indian,PULAU PINANG,3250,0
Cust527,46,[2]Male,[1]Bumiputra,SELANGOR,3690,0
Cust528,46,[1]Female,[2]Chinese,PERAK,2220,0
Cust529,46,[2]Male,[2]Chinese,PERAK,7600,0
Cust530,46,[1]Female,[3]Indian,SELANGOR,4010,0
Cust531,46,[1]Female,[2]Chinese,NEGERI SEMBILAN,3180,0
Cust532,46,[1]Female,[2]Chinese,SELANGOR,8140,0
Cust533,46,[2]Male,[1]Bumiputra,SELANGOR,6650,0
Cust534,46,[2]Male,[2]Chinese,JOHOR,11980,0
Cust535,46,[2]Male,[2]Chinese,PULAU PINANG,2150,0
Cust536,46,[2]Male,[2]Chinese,JOHOR,9440,0
Cust537,46,[1]Female,[1]Bumiputra,SELANGOR,2850,0
Cust538,46,[1]Female,[2]Chinese,KUALA LUMPUR,3070,0
Cust539,46,[2]Male,[2]Chinese,PULAU PINANG,8340,0
Cust540,46,[2]Male,[2]Chinese,NEGERI SEMBILAN,5640,0
Cust541,46,[1]Female,[1]Bumiputra,KEDAH,7750,0
Cust542,46,[2]Male,[1]Bumiputra,SELANGOR,2450,0
Cust543,46,[1]Female,[2]Chinese,KUALA LUMPUR,12890,0
Cust544,46,[2]Male,[2]Chinese,KEDAH,6920,0
Cust545,46,[1]Female,[1]Bumiputra,PULAU PINANG,3020,0
Cust546,53,[1]Female,[1]Bumiputra,PULAU PINANG,5790,0
Cust547,45,[2]Male,[1]Bumiputra,PERAK,4300,0
Cust548,45,[2]Male,[1]Bumiputra,KELANTAN,3700,0
Cust549,45,[1]Female,[3]Indian,PULAU PINANG,5490,0
Cust550,45,[1]Female,[1]Bumiputra,SELANGOR,2050,0
Cust551,45,[1]Female,[2]Chinese,KEDAH,8460,0
Cust552,45,[1]Female,[2]Chinese,KUALA LUMPUR,3080,0
Cust553,45,[1]Female,[1]Bumiputra,PERAK,5110,0
Cust554,45,[1]Female,[2]Chinese,PERAK,5710,0
Cust555,45,[2]Male,[1]Bumiputra,PULAU PINANG,3230,0
Cust556,45,[1]Female,[2]Chinese,PULAU PINANG,9490,0
Cust557,45,[2]Male,[1]Bumiputra,KUALA LUMPUR,15000,0
Cust558,45,[1]Female,[1]Bumiputra,PERAK,2210,0
Cust559,45,[1]Female,[1]Bumiputra,PULAU PINANG,2750,0
Cust560,45,[2]Male,[1]Bumiputra,SELANGOR,2630,0
Cust561,45,[1]Female,[1]Bumiputra,PULAU PINANG,8790,0
Cust562,45,[2]Male,[1]Bumiputra,SELANGOR,3410,0
Cust563,45,[2]Male,[2]Chinese,JOHOR,6800,0
Cust564,45,[2]Male,[2]Chinese,PULAU PINANG,8570,0
Cust565,45,[2]Male,[2]Chinese,PULAU PINANG,4310,0
Cust566,45,[1]Female,[2]Chinese,PULAU PINANG,6890,0
Cust567,45,[2]Male,[2]Chinese,SELANGOR,3100,0
Cust568,44,[2]Male,[1]Bumiputra,SELANGOR,4270,0
Cust569,44,[1]Female,[1]Bumiputra,SELANGOR,2840,0
Cust570,44,[1]Female,[2]Chinese,PULAU PINANG,3250,0
Cust571,44,[1]Female,[1]Bumiputra,JOHOR,2000,0
Cust572,44,[2]Male,[2]Chinese,SELANGOR,13560,0
Cust573,44,[1]Female,[1]Bumiputra,SELANGOR,5550,0
Cust574,44,[2]Male,[1]Bumiputra,SELANGOR,15000,0
Cust575,44,[2]Male,[2]Chinese,SELANGOR,11720,0
Cust576,44,[2]Male,[1]Bumiputra,SELANGOR,6420,0
Cust577,44,[2]Male,[1]Bumiputra,KEDAH,3100,0
Cust578,44,[1]Female,[2]Chinese,KEDAH,6460,0
Cust579,44,[1]Female,[1]Bumiputra,KEDAH,3200,0
Cust580,44,[2]Male,[3]Indian,PERAK,5890,0
Cust581,44,[2]Male,[2]Chinese,SELANGOR,15000,0
Cust582,44,[2]Male,[2]Chinese,PULAU PINANG,16460,0
Cust583,44,[1]Female,[2]Chinese,KEDAH,7190,0
Cust584,44,[1]Female,[2]Chinese,PULAU PINANG,5870,0
Cust585,44,[2]Male,[1]Bumiputra,SELANGOR,4830,0
Cust586,44,[1]Female,[1]Bumiputra,KEDAH,3820,0
Cust587,44,[2]Male,[1]Bumiputra,PERAK,2680,0
Cust588,44,[2]Male,[2]Chinese,KUALA LUMPUR,11970,0
Cust589,53,[2]Male,[1]Bumiputra,KUALA LUMPUR,1810,0
Cust590,44,[2]Male,[1]Bumiputra,JOHOR,6470,0
Cust591,44,[2]Male,[3]Indian,NEGERI SEMBILAN,2990,0
Cust592,44,[2]Male,[2]Chinese,SELANGOR,3740,0
Cust593,44,[2]Male,[3]Indian,JOHOR,1960,0
Cust594,44,[2]Male,[2]Chinese,KUALA LUMPUR,5330,0
Cust595,44,[1]Female,[2]Chinese,PULAU PINANG,2940,0
Cust596,44,[2]Male,[2]Chinese,PULAU PINANG,6380,0
Cust597,44,[2]Male,[1]Bumiputra,SELANGOR,10600,0
Cust598,44,[2]Male,[3]Indian,SELANGOR,11860,0
Cust599,44,[2]Male,[2]Chinese,PULAU PINANG,20000,0
Cust600,44,[2]Male,[2]Chinese,SELANGOR,8610,0
Cust601,44,[2]Male,[1]Bumiputra,PUTRAJAYA,4170,0
Cust602,43,[1]Female,[4]Others,SELANGOR,12040,0
Cust603,43,[2]Male,[1]Bumiputra,PULAU PINANG,3030,0
Cust604,43,[1]Female,[2]Chinese,KUALA LUMPUR,3330,0
Cust605,43,[2]Male,[2]Chinese,KEDAH,7260,0
Cust606,43,[1]Female,[2]Chinese,PULAU PINANG,7870,0
Cust607,43,[2]Male,[1]Bumiputra,SELANGOR,1830,0
Cust608,43,[1]Female,[2]Chinese,SELANGOR,2910,0
Cust609,43,[2]Male,[2]Chinese,MELAKA,3330,0
Cust610,43,[1]Female,[1]Bumiputra,SELANGOR,4330,0
Cust611,43,[1]Female,[1]Bumiputra,KELANTAN,4600,0
Cust612,43,[2]Male,[3]Indian,SELANGOR,8050,0
Cust613,43,[2]Male,[1]Bumiputra,SELANGOR,6160,0
Cust614,43,[2]Male,[4]Others,SELANGOR,8800,0
Cust615,43,[1]Female,[1]Bumiputra,MELAKA,2900,0
Cust616,43,[2]Male,[1]Bumiputra,KEDAH,4410,0
Cust617,43,[2]Male,[4]Others,SELANGOR,2700,0
Cust618,43,[1]Female,[3]Indian,PULAU PINANG,3620,0
Cust619,43,[1]Female,[3]Indian,SELANGOR,2780,0
Cust620,43,[2]Male,[2]Chinese,NEGERI SEMBILAN,15000,0
Cust621,43,[2]Male,[2]Chinese,SELANGOR,10710,0
Cust622,43,[1]Female,[1]Bumiputra,SELANGOR,4210,0
Cust623,43,[2]Male,[1]Bumiputra,SELANGOR,2410,0
Cust624,43,[1]Female,[2]Chinese,PULAU PINANG,2490,0
Cust625,43,[1]Female,[2]Chinese,SELANGOR,3980,0
Cust626,43,[1]Female,[2]Chinese,KUALA LUMPUR,5980,0
Cust627,43,[1]Female,[3]Indian,KUALA LUMPUR,3390,0
Cust628,43,[1]Female,[2]Chinese,NEGERI SEMBILAN,4050,0
Cust629,43,[2]Male,[2]Chinese,SELANGOR,7930,0
Cust630,43,[1]Female,[2]Chinese,PULAU PINANG,8070,0
Cust631,43,[2]Male,[1]Bumiputra,SELANGOR,15000,0
Cust632,43,[1]Female,[2]Chinese,PERAK,5760,0
Cust633,43,[1]Female,[2]Chinese,NEGERI SEMBILAN,6910,0
Cust634,43,[1]Female,[2]Chinese,PERAK,11880,0
Cust635,43,[2]Male,[3]Indian,KUALA LUMPUR,5380,0
Cust636,43,[2]Male,[3]Indian,SELANGOR,6600,0
Cust637,43,[2]Male,[2]Chinese,KUALA LUMPUR,17250,0
Cust638,52,[1]Female,[1]Bumiputra,SELANGOR,5260,0
Cust639,42,[2]Male,[1]Bumiputra,SELANGOR,3410,0
Cust640,42,[2]Male,[3]Indian,PERAK,3860,0
Cust641,42,[1]Female,[2]Chinese,PERAK,2360,0
Cust642,42,[1]Female,[2]Chinese,PERAK,5000,0
Cust643,42,[1]Female,[1]Bumiputra,SELANGOR,6670,0
Cust644,42,[2]Male,[2]Chinese,KEDAH,5670,0
Cust645,42,[2]Male,[2]Chinese,SELANGOR,3330,0
Cust646,42,[1]Female,[1]Bumiputra,MELAKA,2820,0
Cust647,42,[2]Male,[3]Indian,JOHOR,4560,0
Cust648,42,[1]Female,[2]Chinese,KEDAH,2060,0
Cust649,42,[2]Male,[1]Bumiputra,SELANGOR,3780,0
Cust650,42,[1]Female,[1]Bumiputra,KELANTAN,2500,0
Cust651,42,[2]Male,[2]Chinese,SELANGOR,15000,0
Cust652,42,[1]Female,[1]Bumiputra,SELANGOR,3450,0
Cust653,42,[1]Female,[1]Bumiputra,KUALA LUMPUR,4770,0
Cust654,42,[1]Female,[1]Bumiputra,SELANGOR,1910,0
Cust655,42,[1]Female,[2]Chinese,SELANGOR,5950,0
Cust656,42,[1]Female,[2]Chinese,SELANGOR,11430,0
Cust657,42,[1]Female,[2]Chinese,SELANGOR,2090,0
Cust658,42,[1]Female,[2]Chinese,PERAK,5530,0
Cust659,42,[2]Male,[2]Chinese,KUALA LUMPUR,2250,0
Cust660,42,[1]Female,[3]Indian,PAHANG,2650,0
Cust661,42,[1]Female,[1]Bumiputra,SELANGOR,4980,0
Cust662,42,[2]Male,[2]Chinese,NEGERI SEMBILAN,8400,0
Cust663,42,[2]Male,[2]Chinese,PERAK,2500,0
Cust664,42,[1]Female,[2]Chinese,PULAU PINANG,2630,0
Cust665,42,[1]Female,[2]Chinese,NEGERI SEMBILAN,4000,0
Cust666,41,[2]Male,[1]Bumiputra,SELANGOR,2750,0
Cust667,41,[2]Male,[3]Indian,SELANGOR,4490,0
Cust668,41,[1]Female,[3]Indian,NEGERI SEMBILAN,2440,0
Cust669,41,[1]Female,[1]Bumiputra,SELANGOR,5890,0
Cust670,41,[1]Female,[1]Bumiputra,KUALA LUMPUR,4230,0
Cust671,41,[2]Male,[1]Bumiputra,SELANGOR,5520,0
Cust672,41,[1]Female,[2]Chinese,PULAU PINANG,2080,0
Cust673,41,[2]Male,[1]Bumiputra,MELAKA,3430,0
Cust674,41,[1]Female,[1]Bumiputra,NEGERI SEMBILAN,2850,0
Cust675,41,[1]Female,[2]Chinese,NEGERI SEMBILAN,4610,0
Cust676,41,[2]Male,[1]Bumiputra,KEDAH,5880,0
Cust677,41,[1]Female,[1]Bumiputra,KEDAH,1810,0
Cust678,41,[2]Male,[3]Indian,SELANGOR,12600,0
Cust679,41,[2]Male,[2]Chinese,SELANGOR,11070,0
Cust680,41,[2]Male,[2]Chinese,NEGERI SEMBILAN,12370,0
Cust681,41,[2]Male,[1]Bumiputra,KUALA LUMPUR,4700,0
Cust682,41,[1]Female,[3]Indian,SELANGOR,3940,0
Cust683,41,[2]Male,[3]Indian,NEGERI SEMBILAN,4370,0
Cust684,41,[1]Female,[1]Bumiputra,SELANGOR,3800,0
Cust685,41,[1]Female,[1]Bumiputra,JOHOR,12010,0
Cust686,41,[2]Male,[1]Bumiputra,PULAU PINANG,2760,0
Cust687,41,[1]Female,[2]Chinese,SELANGOR,7750,0
Cust688,41,[1]Female,[2]Chinese,PERAK,3300,0
Cust689,41,[2]Male,[2]Chinese,PERAK,6820,0
Cust690,41,[1]Female,[1]Bumiputra,KUALA LUMPUR,3720,0
Cust691,41,[2]Male,[2]Chinese,PERAK,7170,0
Cust692,41,[2]Male,[1]Bumiputra,SELANGOR,12180,0
Cust693,41,[1]Female,[2]Chinese,PULAU PINANG,4540,0
Cust694,41,[1]Female,[3]Indian,PERAK,3630,0
Cust695,40,[1]Female,[1]Bumiputra,SELANGOR,4800,0
Cust696,40,[1]Female,[2]Chinese,PULAU PINANG,6820,0
Cust697,40,[2]Male,[1]Bumiputra,JOHOR,4040,0
Cust698,40,[2]Male,[1]Bumiputra,SELANGOR,3080,0
Cust699,40,[2]Male,[3]Indian,KEDAH,9660,0
Cust700,40,[2]Male,[1]Bumiputra,JOHOR,2910,0
Cust701,40,[1]Female,[1]Bumiputra,KUALA LUMPUR,7950,0
Cust702,40,[2]Male,[2]Chinese,KEDAH,4000,0
Cust703,40,[2]Male,[1]Bumiputra,SELANGOR,6520,0
Cust704,40,[2]Male,[1]Bumiputra,JOHOR,5000,0
Cust705,40,[1]Female,[3]Indian,SELANGOR,4090,0
Cust706,40,[2]Male,[2]Chinese,SELANGOR,27680,0
Cust707,40,[1]Female,[2]Chinese,KELANTAN,7050,0
Cust708,40,[1]Female,[1]Bumiputra,KEDAH,2430,0
Cust709,40,[1]Female,[2]Chinese,PULAU PINANG,7010,0
Cust710,40,[2]Male,[1]Bumiputra,SELANGOR,5620,0
Cust711,40,[1]Female,[1]Bumiputra,PUTRAJAYA,2360,0
Cust712,40,[2]Male,[2]Chinese,KUALA LUMPUR,5000,0
Cust713,40,[1]Female,[2]Chinese,SELANGOR,5000,0
Cust714,40,[1]Female,[2]Chinese,SELANGOR,2980,0
Cust715,40,[2]Male,[1]Bumiputra,SELANGOR,2890,0
Cust716,40,[2]Male,[1]Bumiputra,JOHOR,12000,0
Cust717,40,[2]Male,[4]Others,SELANGOR,5870,0
Cust718,40,[2]Male,[4]Others,SELANGOR,3190,0
Cust719,40,[1]Female,[1]Bumiputra,SELANGOR,2750,0
Cust720,40,[1]Female,[1]Bumiputra,KELANTAN,3940,0
Cust721,39,[2]Male,[1]Bumiputra,KEDAH,2940,0
Cust722,39,[1]Female,[2]Chinese,SELANGOR,8330,0
Cust723,39,[2]Male,[2]Chinese,SELANGOR,2010,0
Cust724,39,[2]Male,[1]Bumiputra,SELANGOR,5750,0
Cust725,39,[2]Male,[1]Bumiputra,SELANGOR,4170,0
Cust726,39,[2]Male,[2]Chinese,JOHOR,3780,0
Cust727,39,[2]Male,[1]Bumiputra,MELAKA,9170,0
Cust728,39,[1]Female,[1]Bumiputra,KUALA LUMPUR,2110,0
Cust729,39,[2]Male,[1]Bumiputra,PULAU PINANG,2560,0
Cust730,39,[2]Male,[2]Chinese,PERAK,4530,0
Cust731,39,[2]Male,[3]Indian,SELANGOR,8910,0
Cust732,39,[2]Male,[1]Bumiputra,PULAU PINANG,3830,0
Cust733,39,[2]Male,[1]Bumiputra,SELANGOR,8170,0
Cust734,39,[2]Male,[1]Bumiputra,PERAK,5690,0
Cust735,39,[2]Male,[1]Bumiputra,KEDAH,3130,0
Cust736,39,[2]Male,[1]Bumiputra,SELANGOR,4820,0
Cust737,39,[1]Female,[1]Bumiputra,PULAU PINANG,3750,0
Cust738,39,[1]Female,[1]Bumiputra,SELANGOR,5670,0
Cust739,39,[2]Male,[2]Chinese,PULAU PINANG,2500,0
Cust740,39,[1]Female,[1]Bumiputra,SELANGOR,2650,0
Cust741,39,[2]Male,[1]Bumiputra,SELANGOR,11500,0
Cust742,39,[1]Female,[2]Chinese,KUALA LUMPUR,5700,0
Cust743,39,[2]Male,[1]Bumiputra,KEDAH,2950,0
Cust744,39,[2]Male,[2]Chinese,SELANGOR,13710,0
Cust745,39,[2]Male,[3]Indian,PERAK,3900,0
Cust746,39,[2]Male,[3]Indian,KUALA LUMPUR,5830,0
Cust747,39,[1]Female,[1]Bumiputra,SELANGOR,2560,0
Cust748,39,[1]Female,[1]Bumiputra,PULAU PINANG,3550,0
Cust749,39,[2]Male,[1]Bumiputra,KUALA LUMPUR,4480,0
Cust750,39,[2]Male,[4]Others,SELANGOR,3010,0
Cust751,39,[2]Male,[3]Indian,PULAU PINANG,5000,0
Cust752,39,[1]Female,[1]Bumiputra,MELAKA,2720,0
Cust753,39,[1]Female,[2]Chinese,SELANGOR,9220,0
Cust754,39,[1]Female,[1]Bumiputra,KEDAH,2000,0
Cust755,39,[1]Female,[2]Chinese,SELANGOR,3110,0
Cust756,39,[2]Male,[2]Chinese,KUALA LUMPUR,5470,0
Cust757,39,[1]Female,[1]Bumiputra,KUALA LUMPUR,4950,0
Cust758,39,[1]Female,[1]Bumiputra,PULAU PINANG,2970,0
Cust759,39,[1]Female,[1]Bumiputra,KEDAH,2600,0
Cust760,39,[2]Male,[2]Chinese,JOHOR,8850,0
Cust761,39,[2]Male,[1]Bumiputra,PERLIS,6160,0
Cust762,39,[2]Male,[1]Bumiputra,KEDAH,2780,0
Cust763,39,[2]Male,[2]Chinese,SELANGOR,9810,0
Cust764,39,[1]Female,[2]Chinese,SELANGOR,14320,0
Cust765,39,[2]Male,[3]Indian,PULAU PINANG,9820,0
Cust766,39,[2]Male,[1]Bumiputra,SELANGOR,7470,0
Cust767,39,[1]Female,[2]Chinese,PULAU PINANG,5090,0
Cust768,39,[1]Female,[1]Bumiputra,KEDAH,1830,0
Cust769,39,[2]Male,[2]Chinese,PULAU PINANG,3650,0
Cust770,38,[1]Female,[4]Others,PERAK,8040,0
Cust771,38,[1]Female,[2]Chinese,SELANGOR,2550,0
Cust772,38,[2]Male,[1]Bumiputra,SELANGOR,15000,0
Cust773,38,[2]Male,[1]Bumiputra,SELANGOR,2200,0
Cust774,38,[2]Male,[1]Bumiputra,SELANGOR,4020,0
Cust775,38,[1]Female,[2]Chinese,KEDAH,2000,0
Cust776,38,[1]Female,[2]Chinese,KEDAH,3510,0
Cust777,38,[1]Female,[2]Chinese,PAHANG,5280,0
Cust778,38,[2]Male,[1]Bumiputra,KELANTAN,5760,0
Cust779,38,[1]Female,[1]Bumiputra,KEDAH,3050,0
Cust780,38,[1]Female,[1]Bumiputra,KUALA LUMPUR,3290,0
Cust781,38,[2]Male,[2]Chinese,KUALA LUMPUR,6250,0
Cust782,38,[2]Male,[1]Bumiputra,JOHOR,4070,0
Cust783,38,[2]Male,[2]Chinese,SELANGOR,2700,0
Cust784,38,[1]Female,[2]Chinese,SELANGOR,1850,0
Cust785,38,[2]Male,[3]Indian,NEGERI SEMBILAN,6280,0
Cust786,38,[1]Female,[2]Chinese,SELANGOR,3000,0
Cust787,38,[2]Male,[1]Bumiputra,SELANGOR,3330,0
Cust788,38,[2]Male,[2]Chinese,KUALA LUMPUR,5420,0
Cust789,38,[1]Female,[2]Chinese,KUALA LUMPUR,2550,0
Cust790,38,[2]Male,[1]Bumiputra,PERAK,4360,0
Cust791,38,[2]Male,[1]Bumiputra,SELANGOR,2220,0
Cust792,38,[2]Male,[2]Chinese,SELANGOR,8240,0
Cust793,38,[1]Female,[2]Chinese,JOHOR,3810,0
Cust794,38,[2]Male,[2]Chinese,KUALA LUMPUR,1920,0
Cust795,38,[1]Female,[2]Chinese,KUALA LUMPUR,2500,0
Cust796,38,[1]Female,[1]Bumiputra,SABAH,2620,0
Cust797,38,[2]Male,[3]Indian,KUALA LUMPUR,7500,0
Cust798,38,[1]Female,[3]Indian,KUALA LUMPUR,3000,0
Cust799,38,[1]Female,[1]Bumiputra,PULAU PINANG,5090,0
Cust800,38,[2]Male,[2]Chinese,SELANGOR,5100,0
Cust801,37,[2]Male,[2]Chinese,SELANGOR,9630,0
Cust802,37,[2]Male,[1]Bumiputra,KEDAH,3560,0
Cust803,37,[2]Male,[1]Bumiputra,PULAU PINANG,6030,0
